created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id,description,merchant_name,Category,card_country
2021-02-06,125950038,71206,P001,40.0,True,,45899664.0,Credit Card,FoodDepot General Store,,Thailand
2021-02-06,125961309,61534,P001,80.0,True,,61022393.0,Credit Card,Main Street,,Thailand
2021-02-06,125860638,21518,P001,2105.0,True,,64577193.0,Credit Card,Kid Food,Fraud,Thailand
2021-02-06,125952059,37769,P002,20.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-06,125983273,37768,P002,319.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-06,125947979,37768,P002,1270.18,True,,,TrueMoney Wallet,Devlex,,
2021-02-06,125949589,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-06,125951438,37768,P002,321.0,True,,,TrueMoney Wallet,Devlex,,
2021-02-06,125933574,2750,P007,,False,,,QR Payments,Deco,,
2021-02-06,125854024,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-06,125958208,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-06,125873192,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-06,125914568,9034,P002,429.0,True,,,TrueMoney Wallet,River & pond Care,,
2021-02-07,126105578,11382,P001,449.0,True,,64638279.0,Credit Card,The Hot Kitchen,,Thailand
2021-02-07,126023350,17420,P001,185.32,True,,31977554.0,Credit Card,Earthbound,,Thailand
2021-02-07,126074712,84125,P001,139.0,True,,63345043.0,Credit Card,Magnolia,,Thailand
2021-02-07,126075714,17693,P001,,False,,64630284.0,Credit Card,Web Mall,,United States of America
2021-02-07,126113766,61534,P001,60.0,True,,49260972.0,Credit Card,Main Street,,UNITED STATES
2021-02-07,126011570,25272,P001,,False,payment_rejected,58447572.0,Credit Card,StarCave,,Thailand
2021-02-07,126101714,63338,P001,10.0,True,,18136563.0,Credit Card,nextcharm,,Thailand
2021-02-07,126127609,61534,P001,49.0,True,,37599954.0,Credit Card,Main Street,,Thailand
2021-02-07,126124710,37768,P001,263.14,True,,51869357.0,Credit Card,Devlex,,Thailand
2021-02-07,126055739,13846,P001,851.72,True,,58021839.0,Credit Card,ZeperonMeet,,Thailand
2021-02-07,126063244,11382,P001,2527.0,True,,64626957.0,Credit Card,The Hot Kitchen,Fraud,United States of America
2021-02-07,126073691,37768,P002,319.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-07,126033897,15741,P007,191.53,True,,,QR Payments,WorlCon,,
2021-02-07,126045860,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-07,126089982,37768,P002,54.15,True,,,TrueMoney Wallet,Devlex,,
2021-02-07,126067917,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-07,126056142,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-07,126130760,65025,P002,119.0,True,,,TrueMoney Wallet,Surprise,,
2021-02-07,126037154,37768,P002,2243.79,True,,,TrueMoney Wallet,Devlex,,
2021-02-07,126118384,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-07,126033170,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2021-02-08,126208666,71208,P001,308.25,True,,58264416.0,Credit Card,E-Store,,Thailand
2021-02-08,126174495,17420,P001,1680.85,True,,8473375.0,Credit Card,Earthbound,,Thailand
2021-02-08,126243275,71208,P001,151.0,True,,58344310.0,Credit Card,E-Store,,Thailand
2021-02-08,126216454,25272,P001,,False,payment_rejected,64667214.0,Credit Card,StarCave,,United States of America
2021-02-08,126225814,102714,P001,383.59,True,,53485472.0,Credit Card,CallMe,,Thailand
2021-02-08,126266551,16129,P001,1500.0,True,,47551074.0,Credit Card,Better Land,,Thailand
2021-02-08,126184082,5049,P001,290.0,True,,64658135.0,Credit Card,First Flip The Shop,,Thailand
2021-02-08,126208320,37768,P001,1560.49,True,,64664639.0,Credit Card,Devlex,,Thailand
2021-02-08,126253753,84125,P001,1131.0,True,,63211253.0,Credit Card,Magnolia,,Thailand
2021-02-08,126202668,61534,P001,234.0,True,,56006948.0,Credit Card,Main Street,,Thailand
2021-02-08,126144306,11382,P001,1355.0,True,,64648796.0,Credit Card,The Hot Kitchen,Fraud,Germany
2021-02-08,126154829,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-08,126174465,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-08,126208486,9034,P007,292.0,True,,,QR Payments,River & pond Care,,
2021-02-08,126269988,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-08,126187732,37768,P002,640.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-08,126159982,19144,P005,,False,timeout,,Internet Banking,ClaraBankz,,
2021-02-08,126181348,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2021-02-08,126247062,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-08,126254952,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2021-02-08,126169303,37768,P002,155.04,True,,,TrueMoney Wallet,Devlex,,
2021-02-09,126422471,84125,P001,,False,,64717649.0,Credit Card,Magnolia,,Thailand
2021-02-09,126443933,37768,P001,786.45,True,,22980442.0,Credit Card,Devlex,,Thailand
2021-02-09,126311872,13846,P001,580.48,True,,24811799.0,Credit Card,ZeperonMeet,,Thailand
2021-02-09,126367442,37768,P001,214.0,True,,44983919.0,Credit Card,Devlex,,Thailand
2021-02-09,126363270,17693,P001,,False,invalid_security_code,64700701.0,Credit Card,Web Mall,,Thailand
2021-02-09,126316416,25272,P001,,False,insufficient_fund,59711327.0,Credit Card,StarCave,,Thailand
2021-02-09,126433081,61534,P001,298.0,True,,9214337.0,Credit Card,Main Street,,Thailand
2021-02-09,126321544,61534,P001,48.0,True,,52488747.0,Credit Card,Main Street,,Thailand
2021-02-09,126448696,61534,P001,80.0,True,,63797514.0,Credit Card,Main Street,,Thailand
2021-02-09,126388383,13846,P001,693.36,True,,64707863.0,Credit Card,ZeperonMeet,,Thailand
2021-02-09,126404913,11382,P001,2320.0,True,,64662765.0,Credit Card,The Hot Kitchen,Fraud,Thailand
2021-02-09,126312416,37769,P002,50.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-09,126339322,9034,P005,,False,timeout,,Internet Banking,River & pond Care,,
2021-02-09,126441035,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-09,126320594,37768,P002,464.11,True,,,TrueMoney Wallet,Devlex,,
2021-02-09,126381489,37769,P002,200.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-09,126338909,37769,P002,200.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-09,126412154,37768,P002,319.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-09,126390741,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-09,126313110,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-09,126401248,37768,P002,319.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-10,126596752,84125,P001,99.0,True,,64761243.0,Credit Card,Magnolia,,United States of America
2021-02-10,126544299,17420,P001,315.33,True,,42354711.0,Credit Card,Earthbound,,Thailand
2021-02-10,126469870,43682,P001,105.93,True,,13206831.0,Credit Card,WhiteFoxy,,Thailand
2021-02-10,126598496,61534,P001,295.0,True,,64299908.0,Credit Card,Main Street,,Thailand
2021-02-10,126547931,17420,P001,1351.76,True,,41067506.0,Credit Card,Earthbound,,Thailand
2021-02-10,126582859,42172,P001,2720.0,True,,60691309.0,Credit Card,Acre Bar,,Thailand
2021-02-10,126452380,61534,P001,83.0,True,,38025697.0,Credit Card,Main Street,,Thailand
2021-02-10,126461447,13846,P001,533.93,True,,46799037.0,Credit Card,ZeperonMeet,,Thailand
2021-02-10,126589441,13846,P001,481.5,True,,64759131.0,Credit Card,ZeperonMeet,,Thailand
2021-02-10,126590937,13846,P001,,False,failed_processing,59687605.0,Credit Card,ZeperonMeet,,Thailand
2021-02-10,126534208,25272,P001,8765.19,True,,64744785.0,Credit Card,StarCave,Commercial,United States of America
2021-02-10,126502820,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-10,126529898,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-10,126564803,44046,P007,,False,,,QR Payments,Flash Stores,,
2021-02-10,126539886,37768,P002,107.0,True,,,TrueMoney Wallet,Devlex,,
2021-02-10,126498617,19144,P005,,False,timeout,,Internet Banking,ClaraBankz,,
2021-02-10,126594702,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2021-02-10,126572376,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2021-02-10,126565966,37768,P002,86.11,True,,,TrueMoney Wallet,Devlex,,
2021-02-10,126495067,37768,P002,640.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-10,126460545,9034,P002,,False,,,TrueMoney Wallet,River & pond Care,,
2021-02-11,126668296,13846,P001,1550.43,True,,62406576.0,Credit Card,ZeperonMeet,,Thailand
2021-02-11,126715316,16129,P001,100.0,True,,53158733.0,Credit Card,Better Land,,Thailand
2021-02-11,126640590,61534,P001,125.0,True,,58488323.0,Credit Card,Main Street,,Thailand
2021-02-11,126620747,37768,P001,,False,,64766497.0,Credit Card,Devlex,,Thailand
2021-02-11,126699115,84125,P001,,False,invalid_security_code,64787086.0,Credit Card,Magnolia,,Thailand
2021-02-11,126656312,17693,P001,,False,,64774181.0,Credit Card,Web Mall,,Thailand
2021-02-11,126639327,37768,P001,553.19,True,,64769494.0,Credit Card,Devlex,,Thailand
2021-02-11,126706561,71208,P001,778.0,True,,44105975.0,Credit Card,E-Store,,Thailand
2021-02-11,126630541,17693,P001,,False,invalid_security_code,64767644.0,Credit Card,Web Mall,,Thailand
2021-02-11,126649027,17420,P001,202.02,True,,61691742.0,Credit Card,Earthbound,,Thailand
2021-02-11,126611938,13846,P001,400.91,True,,23158897.0,Credit Card,ZeperonMeet,Fraud,Thailand
2021-02-11,126733915,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2021-02-11,126603567,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-11,126690412,84627,P007,880.0,True,,,QR Payments,UpTempo,,
2021-02-11,126698577,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-11,126644711,37768,P002,587.43,True,,,TrueMoney Wallet,Devlex,,
2021-02-11,126722859,13764,P007,99.0,True,,,QR Payments,Shopaholic,,
2021-02-11,126659545,37768,P002,640.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-11,126705220,37768,P002,977.98,True,,,TrueMoney Wallet,Devlex,,
2021-02-11,126732371,9034,P002,,False,insufficient_fund,,TrueMoney Wallet,River & pond Care,,
2021-02-11,126733690,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-12,126829334,9034,P001,349.0,True,,50055306.0,Credit Card,River & pond Care,,Thailand
2021-02-12,126791643,61534,P001,60.0,True,,59764456.0,Credit Card,Main Street,,Thailand
2021-02-12,126787131,37769,P001,,False,,64810041.0,Credit Card,Women Store,,Thailand
2021-02-12,126834261,61534,P001,188.0,True,,61125921.0,Credit Card,Main Street,,Thailand
2021-02-12,126814286,61534,P001,39.0,True,,54410564.0,Credit Card,Main Street,,Thailand
2021-02-12,126824837,17693,P001,,False,invalid_security_code,64820434.0,Credit Card,Web Mall,,Canada
2021-02-12,126824037,17693,P001,,False,,64820178.0,Credit Card,Web Mall,,Thailand
2021-02-12,126785489,61534,P001,113.0,True,,47550264.0,Credit Card,Main Street,,Thailand
2021-02-12,126843928,61534,P001,201.0,True,,58684526.0,Credit Card,Main Street,,Thailand
2021-02-12,126874011,17693,P001,,False,invalid_security_code,64832821.0,Credit Card,Web Mall,,Thailand
2021-02-12,126835172,4478,P001,899.0,True,,64823442.0,Credit Card,Wish Care,Fraud,Thailand
2021-02-12,126860989,37768,P002,96.36,True,,,TrueMoney Wallet,Devlex,,
2021-02-12,126816219,15938,P002,100.0,True,,,TrueMoney Wallet,LawsConsult,,
2021-02-12,126819925,37768,P002,801.43,True,,,TrueMoney Wallet,Devlex,,
2021-02-12,126744907,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-12,126850272,26916,P005,50.0,True,,,Internet Banking,Flying Fest,,
2021-02-12,126860858,37769,P002,50.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-12,126796822,4478,P002,179.0,True,,,TrueMoney Wallet,Wish Care,,
2021-02-12,126758371,13764,P007,1277.0,True,,,QR Payments,Shopaholic,,
2021-02-12,126798196,72041,P007,2775.0,True,,,QR Payments,TopSkin,,
2021-02-12,126871129,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-13,126931782,13846,P001,,False,insufficient_fund,28724938.0,Credit Card,ZeperonMeet,,Thailand
2021-02-13,126981875,61534,P001,160.0,True,,50746231.0,Credit Card,Main Street,,Thailand
2021-02-13,126946788,13846,P001,749.0,True,,57207917.0,Credit Card,ZeperonMeet,,Thailand
2021-02-13,126903166,40743,P001,1155.0,True,,64169079.0,Credit Card,Play Video,,Thailand
2021-02-13,126896651,71206,P001,45.0,True,,62977199.0,Credit Card,FoodDepot General Store,,Thailand
2021-02-13,126969309,16831,P001,315.0,True,,64856765.0,Credit Card,Happy Salmon,,Thailand
2021-02-13,126922678,61534,P001,63.0,True,,64837584.0,Credit Card,Main Street,,UNITED STATES
2021-02-13,126943145,61534,P001,59.0,True,,62864123.0,Credit Card,Main Street,,JAPAN
2021-02-13,126986745,61534,P001,96.0,True,,57292763.0,Credit Card,Main Street,,Thailand
2021-02-13,126916409,17693,P001,,False,,64843366.0,Credit Card,Web Mall,,Thailand
2021-02-13,126935517,11382,P001,856.0,True,,64792423.0,Credit Card,The Hot Kitchen,Fraud,Sri Lanka
2021-02-13,126914024,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-13,126910744,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-13,126906462,37768,P002,426.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-13,126910124,37768,P002,1282.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-13,126877449,9034,P007,,False,,,QR Payments,River & pond Care,,
2021-02-13,126945632,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2021-02-13,126997779,63177,P006,,False,timeout,,Installment Payments,Isabel,,
2021-02-13,126955096,88903,P002,50.0,True,,,TrueMoney Wallet,Corner Shop,,
2021-02-13,127005690,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-13,126887845,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-14,127035179,17693,P001,,False,invalid_security_code,64872649.0,Credit Card,Web Mall,,Thailand
2021-02-14,127075665,61534,P001,127.0,True,,43730575.0,Credit Card,Main Street,,Thailand
2021-02-14,127069872,11382,P001,539.0,True,,51326916.0,Credit Card,The Hot Kitchen,,Thailand
2021-02-14,127124327,63338,P001,20.0,True,,53726658.0,Credit Card,nextcharm,,Thailand
2021-02-14,127137828,61534,P001,151.0,True,,55506483.0,Credit Card,Main Street,,Thailand
2021-02-14,127060908,61534,P001,54.0,True,,45071684.0,Credit Card,Main Street,,Thailand
2021-02-14,127113204,61534,P001,362.0,True,,60543274.0,Credit Card,Main Street,,Thailand
2021-02-14,127106466,61534,P001,34.0,True,,49874536.0,Credit Card,Main Street,,Thailand
2021-02-14,127019491,22868,P001,269.0,True,,62573799.0,Credit Card,FashionFiesta,,Thailand
2021-02-14,127034674,17693,P001,,False,,64872521.0,Credit Card,Web Mall,,Thailand
2021-02-14,127088218,13846,P001,319.69,True,,23158897.0,Credit Card,ZeperonMeet,Fraud,Thailand
2021-02-14,127030539,37768,P002,241.82,True,,,TrueMoney Wallet,Devlex,,
2021-02-14,127042962,37769,P002,100.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-14,127140686,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2021-02-14,127134983,15938,P002,50.0,True,,,TrueMoney Wallet,LawsConsult,,
2021-02-14,127121116,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-14,127104848,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-14,127098607,37768,P002,1229.43,True,,,TrueMoney Wallet,Devlex,,
2021-02-14,127106561,9034,P002,,False,,,TrueMoney Wallet,River & pond Care,,
2021-02-14,127061151,37769,P002,50.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-14,127033626,37768,P002,68.59,True,,,TrueMoney Wallet,Devlex,,
2021-02-15,127205473,61534,P001,149.0,True,,19121582.0,Credit Card,Main Street,,Thailand
2021-02-15,127151909,25272,P001,,False,insufficient_fund,36188759.0,Credit Card,StarCave,,Thailand
2021-02-15,127144350,102714,P001,2244.86,True,,27711816.0,Credit Card,CallMe,,Thailand
2021-02-15,127261952,13789,P001,1095.41,True,,42340042.0,Credit Card,Nature Harvest,,Thailand
2021-02-15,127247457,72041,P001,5550.0,True,,64927054.0,Credit Card,TopSkin,,Thailand
2021-02-15,127147139,61534,P001,,False,payment_rejected,63836884.0,Credit Card,Main Street,,Thailand
2021-02-15,127231863,13846,P001,557.47,True,,59970572.0,Credit Card,ZeperonMeet,,Thailand
2021-02-15,127230393,71214,P001,100.0,True,,37096178.0,Credit Card,Bound by Sky,,Thailand
2021-02-15,127153533,25272,P001,,False,invalid_account_number,25023848.0,Credit Card,StarCave,,Thailand
2021-02-15,127242317,11382,P001,1164.0,True,,49715532.0,Credit Card,The Hot Kitchen,,Thailand
2021-02-15,127204733,11382,P001,513.0,True,,64674491.0,Credit Card,The Hot Kitchen,Fraud,Thailand
2021-02-15,127194439,37768,P002,374.5,True,,,TrueMoney Wallet,Devlex,,
2021-02-15,127199661,37768,P002,1015.43,True,,,TrueMoney Wallet,Devlex,,
2021-02-15,127194885,19144,P005,,False,timeout,,Internet Banking,ClaraBankz,,
2021-02-15,127260250,37768,P002,61.76,True,,,TrueMoney Wallet,Devlex,,
2021-02-15,127145825,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-15,127201247,37768,P002,966.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-15,127251612,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-15,127191757,37768,P002,212.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-15,127182749,19144,P005,,False,timeout,,Internet Banking,ClaraBankz,,
2021-02-15,127176784,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2021-02-16,127404313,15741,P001,298.53,True,,33459336.0,Credit Card,WorlCon,,Thailand
2021-02-16,127369972,61534,P001,95.0,True,,49278904.0,Credit Card,Main Street,,Thailand
2021-02-16,127324801,61534,P001,142.0,True,,50361085.0,Credit Card,Main Street,,Thailand
2021-02-16,127380128,61534,P001,144.0,True,,61428318.0,Credit Card,Main Street,,RUSSIAN
2021-02-16,127382846,37768,P001,747.93,True,,61611452.0,Credit Card,Devlex,,Thailand
2021-02-16,127380357,37768,P001,483.64,True,,64955304.0,Credit Card,Devlex,,Thailand
2021-02-16,127415383,37768,P001,1816.86,True,,24275645.0,Credit Card,Devlex,,Thailand
2021-02-16,127325752,37768,P001,891.31,True,,44727481.0,Credit Card,Devlex,,Thailand
2021-02-16,127419343,61534,P001,60.0,True,,45630178.0,Credit Card,Main Street,,Thailand
2021-02-16,127331201,17693,P001,,False,,64942782.0,Credit Card,Web Mall,,Thailand
2021-02-16,127452556,11382,P001,1756.0,True,,64888684.0,Credit Card,The Hot Kitchen,Fraud,Thailand
2021-02-16,127324805,37768,P002,990.66,True,,,TrueMoney Wallet,Devlex,,
2021-02-16,127392949,37768,P002,862.48,True,,,TrueMoney Wallet,Devlex,,
2021-02-16,127450358,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-16,127449736,11382,P002,246.0,True,,,TrueMoney Wallet,The Hot Kitchen,,
2021-02-16,127416315,37768,P002,333.84,True,,,TrueMoney Wallet,Devlex,,
2021-02-16,127418000,37768,P002,854.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-16,127447561,37769,P002,50.0,True,,,TrueMoney Wallet,Women Store,,
2021-02-16,127455263,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-16,127455336,37769,P002,,False,insufficient_fund,,TrueMoney Wallet,Women Store,,
2021-02-16,127340377,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2021-02-17,127523294,71214,P001,100.0,True,,63271358.0,Credit Card,Bound by Sky,,Thailand
2021-02-17,127545730,61534,P001,139.0,True,,54289734.0,Credit Card,Main Street,,Thailand
2021-02-17,127537492,61534,P001,60.0,True,,54428444.0,Credit Card,Main Street,,Thailand
2021-02-17,127578179,16032,P001,1745.0,True,,65008628.0,Credit Card,Azure cuts,,Thailand
2021-02-17,127525547,37768,P001,640.93,True,,64995029.0,Credit Card,Devlex,,Thailand
2021-02-17,127498542,13764,P001,,False,payment_rejected,64987184.0,Credit Card,Shopaholic,,United States
2021-02-17,127552674,61534,P001,147.0,True,,51769507.0,Credit Card,Main Street,,Thailand
2021-02-17,127566559,1665,P001,2490.0,True,,65006218.0,Credit Card,RecordEase,,Thailand
2021-02-17,127539440,61534,P001,86.0,True,,45117673.0,Credit Card,Main Street,,Thailand
2021-02-17,127486490,61534,P001,87.0,True,,48336291.0,Credit Card,Main Street,,Thailand
2021-02-17,127488630,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-17,127474209,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-17,127545698,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-17,127541331,85883,P005,,False,timeout,,Internet Banking,Directmart,,
2021-02-17,127497365,16129,P004,,False,timeout,,Alipay (Online),Better Land,,
2021-02-17,127477993,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-17,127582161,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2021-02-17,127579235,37768,P002,854.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-17,127498746,37768,P002,440.3,True,,,TrueMoney Wallet,Devlex,,
2021-02-17,127589103,37768,P002,,False,invalid_account,,TrueMoney Wallet,Devlex,,
2021-02-18,127694011,61534,P001,88.0,True,,64790957.0,Credit Card,Main Street,,Thailand
2021-02-18,127636238,84125,P001,179.0,True,,64102629.0,Credit Card,Magnolia,,Thailand
2021-02-18,127655892,37768,P001,426.93,True,,65025481.0,Credit Card,Devlex,,Thailand
2021-02-18,127639816,102714,P001,320.46,True,,56363101.0,Credit Card,CallMe,,Thailand
2021-02-18,127689870,84125,P001,,False,,65035077.0,Credit Card,Magnolia,,Thailand
2021-02-18,127625047,43682,P001,323.14,True,,53372131.0,Credit Card,WhiteFoxy,,Thailand
2021-02-18,127755438,61534,P001,65.0,True,,60268168.0,Credit Card,Main Street,,China
2021-02-18,127642250,17693,P001,,False,invalid_security_code,65021712.0,Credit Card,Web Mall,,Ukraine
2021-02-18,127745589,71208,P001,137.5,True,,51566348.0,Credit Card,E-Store,,United Kingdom of Great Britain and Northern Ireland
2021-02-18,127627299,61534,P001,65.0,True,,58598615.0,Credit Card,Main Street,,Thailand
2021-02-18,127708091,11382,P001,1176.0,True,,64792423.0,Credit Card,The Hot Kitchen,Fraud,Sri Lanka
2021-02-18,127734681,37768,P002,1287.75,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127706095,37768,P002,373.96,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127710451,37768,P002,340.26,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127753646,37768,P002,639.86,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127751698,37768,P002,1175.13,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127679577,37768,P002,2099.34,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127712985,37768,P002,1507.63,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127601739,37768,P002,3497.45,True,,,TrueMoney Wallet,Devlex,,
2021-02-18,127657416,9034,P007,,False,,,QR Payments,River & pond Care,,
2021-02-18,127667954,37768,P002,319.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-19,127896930,37768,P001,,False,,34494612.0,Credit Card,Devlex,,Thailand
2021-02-19,127815447,61534,P001,200.0,True,,62901060.0,Credit Card,Main Street,,Thailand
2021-02-19,127891298,17420,P001,500.0,True,,48523762.0,Credit Card,Earthbound,,Thailand
2021-02-19,127774681,61534,P001,147.0,True,,47904690.0,Credit Card,Main Street,,Thailand
2021-02-19,127841689,61534,P001,73.0,True,,61213249.0,Credit Card,Main Street,,Thailand
2021-02-19,127864900,13846,P001,587.43,True,,52861448.0,Credit Card,ZeperonMeet,,Thailand
2021-02-19,127800545,17420,P001,920.78,True,,7736157.0,Credit Card,Earthbound,,Thailand
2021-02-19,127878173,13846,P001,960.86,True,,22245850.0,Credit Card,ZeperonMeet,,Thailand
2021-02-19,127772067,61534,P001,40.0,True,,64321395.0,Credit Card,Main Street,,Thailand
2021-02-19,127803652,102714,P001,1921.72,True,,62601125.0,Credit Card,CallMe,,Thailand
2021-02-19,127808078,13846,P001,267.05,True,,23158897.0,Credit Card,ZeperonMeet,Fraud,Thailand
2021-02-19,127826602,34717,P005,,False,timeout,,Internet Banking,Groove,,
2021-02-19,127895718,37768,P002,796.19,True,,,TrueMoney Wallet,Devlex,,
2021-02-19,127819845,37768,P002,1068.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-19,127847098,37768,P002,373.43,True,,,TrueMoney Wallet,Devlex,,
2021-02-19,127766132,37769,P002,,False,,,TrueMoney Wallet,Women Store,,
2021-02-19,127853946,37768,P002,,False,insufficient_fund,,TrueMoney Wallet,Devlex,,
2021-02-19,127870738,9034,P002,2878.0,True,,,TrueMoney Wallet,River & pond Care,,
2021-02-19,127855784,37768,P002,908.43,True,,,TrueMoney Wallet,Devlex,,
2021-02-19,127880315,37768,P002,267.5,True,,,TrueMoney Wallet,Devlex,,
2021-02-19,127898983,37768,P002,,False,,,TrueMoney Wallet,Devlex,,
2021-02-20,127953917,13846,P001,519.43,True,,5023659.0,Credit Card,ZeperonMeet,,Thailand
2021-02-20,127967155,63338,P001,99.0,True,,45190499.0,Credit Card,nextcharm,,Thailand
2021-02-20,127987470,37768,P001,1393.14,True,,65112076.0,Credit Card,Devlex,,Thailand
2021-02-20,127991830,13846,P001,1389.93,True,,55805556.0,Credit Card,ZeperonMeet,,Thailand
2021-02-20,127912998,17693,P001,,False,insufficient_fund,65094757.0,Credit Card,Web Mall,,Thailand
2021-02-20,127968550,13846,P001,772.23,True,,39415277.0,Credit Card,ZeperonMeet,,Thailand
2021-02-20,127954671,71208,P001,106.0,True,,46036359.0,Credit Card,E-Store,,Thailand
2021-02-20,127971718,17419,P001,234.33,True,,54154994.0,Credit Card,BillElectro,,Thailand
2021-02-20,127919490,26916,P001,,False,invalid_security_code,65096579.0,Credit Card,Flying Fest,,Thailand
2021-02-20,127962813,13846,P001,676.07,True,,51088166.0,Credit Card,ZeperonMeet,,Thailand
2021-02-20,127988100,616,P001,2869.0,True,,65112217.0,Credit Card,GoldenRing,Commercial,Thailand
2021-02-20,127976794,37768,P002,854.93,True,,,TrueMoney Wallet,Devlex,,
2021-02-20,127936150,37768,P002,477.76,True,,,TrueMoney Wallet,Devlex,,
2021-02-20,127973994,37768,P002,495.16,True,,,TrueMoney Wallet,Devlex,,
2021-02-20,128010072,9034,P007,5099.0,True,,,QR Payments,River & pond Care,,
2021-02-20,127905613,26916,P005,,False,timeout,,Internet Banking,Flying Fest,,
2021-02-20,127925945,89756,P007,349.18,True,,,QR Payments,Enchanted Buddha,,
