created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id
5/15/2021,142947877,37768,P002,,FALSE,invalid_account,
5/15/2021,143075069,37769,P007,,FALSE,,
5/15/2021,142951917,65025,P002,59,TRUE,,
5/15/2021,143087466,37768,P002,,FALSE,,
5/15/2021,143074379,37768,P002,,FALSE,,
5/15/2021,142931284,15741,P007,,FALSE,failed_processing,
5/15/2021,143058260,65025,P002,29,TRUE,,
5/15/2021,143029711,108350,P007,160.5,TRUE,,
5/16/2021,143115544,61534,P001,158,TRUE,,19566059
5/16/2021,143140876,11382,P001,588,TRUE,,24520612
5/16/2021,143188071,13846,P001,,FALSE,payment_rejected,50324850
5/16/2021,143187439,71206,P001,65,TRUE,,58683984
5/16/2021,143178272,37768,P001,,FALSE,,68948501
5/16/2021,143209044,84125,P001,159,TRUE,,68528542
5/16/2021,143139643,84125,P001,551,TRUE,,68415839
5/16/2021,143134108,11382,P001,728,TRUE,,63290270
5/16/2021,143239859,61534,P001,33,TRUE,,60819037
5/16/2021,143243565,61534,P001,66,TRUE,,35446553
5/16/2021,143242971,38289,P001,21309.18,TRUE,,68963218
5/16/2021,143177749,84614,P002,35.19,TRUE,,
5/16/2021,143170758,37769,P002,,FALSE,insufficient_fund,
5/16/2021,143131688,37769,P007,,FALSE,,
5/16/2021,143246726,2750,P007,836.18,TRUE,,
5/16/2021,143133484,11382,P002,418,TRUE,,
5/16/2021,143246265,37768,P002,419.98,TRUE,,
5/16/2021,143195950,37769,P002,,FALSE,invalid_account,
5/16/2021,143238877,65025,P002,59,TRUE,,
5/16/2021,143151413,15748,P002,390,TRUE,,
5/16/2021,143169144,11382,P002,,FALSE,invalid_account,
5/17/2021,143312106,13846,P001,464.05,TRUE,,68723666
5/17/2021,143340399,13846,P001,1099,TRUE,,64682349
5/17/2021,143322588,105969,P001,98,TRUE,,56795179
5/17/2021,143313743,61534,P001,44,TRUE,,18671897
5/17/2021,143291718,102714,P001,,FALSE,failed_processing,63056889
5/17/2021,143263892,61534,P001,104,TRUE,,47596560
5/17/2021,143314369,37768,P001,,FALSE,invalid_security_code,68982455
5/17/2021,143305148,61534,P001,708,TRUE,,38806961
5/17/2021,143296020,17420,P001,3201.77,TRUE,,57993612
5/17/2021,143402341,61534,P001,40,TRUE,,60745763
5/17/2021,143366758,11382,P001,775,TRUE,,68993940
5/17/2021,143286994,37768,P002,,FALSE,,
5/17/2021,143294385,9034,P002,607,TRUE,,
5/17/2021,143265818,37768,P002,,FALSE,,
5/17/2021,143402513,15741,P007,287.83,TRUE,,
5/17/2021,143403685,37768,P002,938.31,TRUE,,
5/17/2021,143275823,83199,P007,,FALSE,,
5/17/2021,143338115,37768,P002,,FALSE,insufficient_fund,
5/17/2021,143356911,11382,P002,282,TRUE,,
5/17/2021,143288225,37768,P002,961.93,TRUE,,
5/17/2021,143401767,26916,P005,,FALSE,failed_processing,
5/18/2021,143548315,13846,P001,853.86,TRUE,,45841863
5/18/2021,143496065,61534,P001,278,TRUE,,66275685
5/18/2021,143498720,61534,P001,222,TRUE,,58897392
5/18/2021,143461557,25272,P001,1333.51,TRUE,,66477805
5/18/2021,143498204,61534,P001,28,TRUE,,44561025
5/18/2021,143463256,37768,P001,640.93,TRUE,,69016729
5/18/2021,143471303,13846,P001,480.43,TRUE,,21417223
5/18/2021,143505532,2856,P001,,FALSE,,69027795
5/18/2021,143445064,15741,P001,287.83,TRUE,,48284417
5/18/2021,143431718,25272,P001,,FALSE,insufficient_fund,68683584
5/18/2021,143434080,11382,P001,2141,TRUE,,69009580
5/18/2021,143516807,37768,P002,961.93,TRUE,,
5/18/2021,143541870,11382,P002,718,TRUE,,
5/18/2021,143550174,16129,P004,,FALSE,timeout,
5/18/2021,143558878,26916,P005,,FALSE,timeout,
5/18/2021,143498588,37768,P002,,FALSE,,
5/18/2021,143446079,26916,P005,100,TRUE,,
5/18/2021,143581257,9034,P005,,FALSE,timeout,
5/18/2021,143592159,37769,P002,,FALSE,,
5/18/2021,143511930,76514,P007,645.21,TRUE,,
5/18/2021,143539469,37768,P002,,FALSE,,
5/19/2021,143701997,102714,P001,751.14,TRUE,,19701799
5/19/2021,143633836,84125,P001,156,TRUE,,61311900
5/19/2021,143685828,61534,P001,169,TRUE,,57099856
5/19/2021,143707332,61534,P001,24,TRUE,,15464231
5/19/2021,143644794,61534,P001,108,TRUE,,65661132
5/19/2021,143608522,2750,P001,,FALSE,payment_rejected,52525764
5/19/2021,143746324,61534,P001,57,TRUE,,63085454
5/19/2021,143687358,61534,P001,221,TRUE,,63079077
5/19/2021,143708523,37768,P001,532.86,TRUE,,69081602
5/19/2021,143632647,102714,P001,,FALSE,insufficient_fund,67793108
5/19/2021,143716426,11382,P001,3557,TRUE,,69084340
5/19/2021,143657025,108350,P007,,FALSE,failed_processing,
5/19/2021,143601004,109339,P002,,FALSE,insufficient_fund,
5/19/2021,143687113,37768,P002,591.85,TRUE,,
5/19/2021,143655134,19144,P005,,FALSE,timeout,
5/19/2021,143735012,84614,P002,81.26,TRUE,,
5/19/2021,143684339,56110,P007,500,TRUE,,
5/19/2021,143600767,109339,P002,,FALSE,insufficient_fund,
5/19/2021,143608178,37769,P007,,FALSE,,
5/19/2021,143666885,11382,P002,,FALSE,insufficient_fund,
5/19/2021,143609510,13744,P004,,FALSE,timeout,
5/20/2021,143929747,61534,P001,210,TRUE,,67123795
5/20/2021,143935759,13846,P001,800,TRUE,,66360140
5/20/2021,143907050,17693,P001,,FALSE,invalid_security_code,69142330
5/20/2021,143888221,616,P001,3989,TRUE,,69136832
5/20/2021,143791291,25272,P001,800.09,TRUE,,63848843
5/20/2021,143845907,71206,P001,29,TRUE,,60586608
5/20/2021,143791109,25272,P001,,FALSE,payment_rejected,60882727
5/20/2021,143929355,61534,P001,385,TRUE,,51678914
5/20/2021,143933655,84125,P001,132,TRUE,,67980491
5/20/2021,143847324,71206,P001,50,TRUE,,65572549
5/20/2021,143900421,2856,P001,6310,TRUE,,69139109
5/20/2021,143918392,37768,P002,216.14,TRUE,,
5/20/2021,143853079,37768,P002,702.96,TRUE,,
5/20/2021,143844305,37769,P002,,FALSE,,
5/20/2021,143827253,9034,P005,,FALSE,timeout,
5/20/2021,143825801,37769,P007,,FALSE,,
5/20/2021,143798658,106913,P007,550,TRUE,,
5/20/2021,143949942,37769,P007,220,TRUE,,
5/20/2021,143792582,37769,P002,,FALSE,invalid_account,
5/20/2021,143939036,26916,P005,,FALSE,timeout,
5/20/2021,143907852,37769,P007,100,TRUE,,
5/21/2021,144100092,13846,P001,748,TRUE,,69196252
5/21/2021,144052434,62257,P001,1391,TRUE,,69183236
5/21/2021,144005162,13846,P001,747.93,TRUE,,39162735
5/21/2021,144123519,17693,P001,,FALSE,invalid_security_code,69203401
5/21/2021,144114580,13846,P001,,FALSE,,69199738
5/21/2021,144038503,19144,P001,12421,TRUE,,69178708
5/21/2021,143999485,61534,P001,380,TRUE,,68678254
5/21/2021,144014075,61534,P001,201,TRUE,,68450366
5/21/2021,144043629,13846,P001,961.93,TRUE,,21197310
5/21/2021,144093414,63338,P001,258,TRUE,,53609033
5/21/2021,144030584,2750,P001,176.4,TRUE,,69176576
5/21/2021,143956758,9034,P009,935,TRUE,,
5/21/2021,144093095,56110,P007,500,TRUE,,
5/21/2021,144080576,11382,P002,238,TRUE,,
5/21/2021,143966077,37769,P002,,FALSE,,
5/21/2021,144066681,77202,P007,50,TRUE,,
5/21/2021,144124261,37768,P002,,FALSE,,
5/21/2021,144083282,44046,P002,450,TRUE,,
5/21/2021,144052244,84614,P002,,FALSE,insufficient_fund,
5/21/2021,144047949,108350,P007,160.5,TRUE,,
5/21/2021,144027886,11382,P002,518,TRUE,,
5/22/2021,144256131,61534,P001,18,TRUE,,48166430
5/22/2021,144132677,13846,P001,,FALSE,invalid_security_code,69208658
5/22/2021,144296569,26916,P001,500,TRUE,,69253991
5/22/2021,144185443,2856,P001,2821,TRUE,,45928346
5/22/2021,144127593,37768,P001,426.93,TRUE,,69206430
5/22/2021,144249216,11382,P001,479,TRUE,,64342434
5/22/2021,144178804,59147,P001,500,TRUE,,33918860
5/22/2021,144289559,61534,P001,99,TRUE,,64794393
5/22/2021,144278610,84125,P001,207,TRUE,,69207710
5/22/2021,144216102,37768,P001,747.93,TRUE,,33089825
5/22/2021,144241315,2856,P001,16920,TRUE,,69241090
5/22/2021,144133512,84614,P002,81.26,TRUE,,
5/22/2021,144289671,37769,P007,100,TRUE,,
5/22/2021,144233530,37769,P002,,FALSE,,
5/22/2021,144219958,37768,P002,,FALSE,,
5/22/2021,144158736,37769,P002,,FALSE,invalid_account,
5/22/2021,144176147,19144,P005,,FALSE,timeout,
5/22/2021,144257127,84614,P002,1116.09,TRUE,,
5/22/2021,144211541,109339,P006,,FALSE,timeout,
5/22/2021,144289557,37768,P002,,FALSE,,
5/22/2021,144141108,37768,P002,410.34,TRUE,,
5/23/2021,144335822,84125,P001,494,TRUE,,67666308
5/23/2021,144348493,61534,P001,239,TRUE,,37535847
5/23/2021,144416316,61534,P001,320,TRUE,,54910089
5/23/2021,144342919,61534,P001,194,TRUE,,68646595
5/23/2021,144327290,13846,P001,,FALSE,failed_processing,5437720
5/23/2021,144325343,71206,P001,72,TRUE,,68273046
5/23/2021,144312507,61534,P001,15,TRUE,,53666022
5/23/2021,144309737,61534,P001,,FALSE,,55920476
5/23/2021,144306067,25272,P001,372.9,TRUE,,46001388
5/23/2021,144387229,71208,P001,11,TRUE,,64156785
5/23/2021,144302337,38656,P001,754.44,TRUE,,66228281
5/23/2021,144348874,77202,P007,50,TRUE,,
5/23/2021,144360731,14925,P005,2900,TRUE,,
5/23/2021,144358232,37769,P002,,FALSE,,
5/23/2021,144441914,65025,P002,119,TRUE,,
5/23/2021,144385839,108350,P007,160.5,TRUE,,
5/23/2021,144403796,19144,P005,,FALSE,timeout,
5/23/2021,144393625,37769,P002,,FALSE,,
5/23/2021,144442890,65025,P002,119,TRUE,,
5/23/2021,144300392,26916,P005,,FALSE,failed_processing,
5/23/2021,144297311,109339,P006,,FALSE,timeout,
5/24/2021,144517056,37768,P001,431.75,TRUE,,69308055
5/24/2021,144535599,84125,P001,,FALSE,,69313481
5/24/2021,144532203,84125,P001,202,TRUE,,66940838
5/24/2021,144518387,61534,P001,42,TRUE,,67289651
5/24/2021,144449350,23108,P001,,FALSE,insufficient_fund,64879882
5/24/2021,144515728,17693,P001,,FALSE,invalid_security_code,69307653
5/24/2021,144513086,13846,P001,2096.13,TRUE,,63648988
5/24/2021,144564116,61534,P001,218.5,TRUE,,38727855
5/24/2021,144471561,71206,P001,50,TRUE,,67759703
5/24/2021,144579233,17420,P001,3685.89,TRUE,,52777353
5/24/2021,144606404,2856,P001,16480,TRUE,,69331979
5/24/2021,144506975,37768,P002,319.93,TRUE,,
5/24/2021,144510785,37769,P002,,FALSE,,
5/24/2021,144450384,9034,P002,1318,TRUE,,
5/24/2021,144578616,109339,P002,,FALSE,insufficient_fund,
5/24/2021,144569237,37769,P002,,FALSE,,
5/24/2021,144449630,9034,P009,,FALSE,,
5/24/2021,144488812,56110,P007,500,TRUE,,
5/24/2021,144505993,56110,P007,,FALSE,,
5/24/2021,144599357,9034,P002,1244,TRUE,,
5/24/2021,144571140,109130,P007,100,TRUE,,
5/25/2021,144757688,61534,P001,217,TRUE,,60636687
5/25/2021,144687014,13846,P001,1179.14,TRUE,,66741716
5/25/2021,144674150,13846,P001,640.93,TRUE,,9951618
5/25/2021,144719454,61534,P001,26,TRUE,,44827532
5/25/2021,144727338,13846,P001,179.76,TRUE,,14273011
5/25/2021,144640010,37768,P001,1043.93,TRUE,,44259072
5/25/2021,144655836,61534,P001,,FALSE,payment_rejected,67541769
5/25/2021,144803885,61534,P001,249,TRUE,,62004442
5/25/2021,144620585,61534,P001,271,TRUE,,63769646
5/25/2021,144753668,84125,P001,442,TRUE,,68366644
5/25/2021,144765977,13846,P001,1326.81,TRUE,,69369338
5/25/2021,144722030,37768,P002,,FALSE,,
5/25/2021,144615591,37769,P007,,FALSE,,
5/25/2021,144684184,52321,P007,764,TRUE,,
5/25/2021,144641536,2750,P007,,FALSE,,
5/25/2021,144807733,16129,P004,,FALSE,timeout,
5/25/2021,144796474,37768,P002,1287.38,TRUE,,
5/25/2021,144722851,110596,P002,,FALSE,,
5/25/2021,144748309,37769,P002,,FALSE,,
5/25/2021,144666169,43651,P006,,FALSE,timeout,
5/25/2021,144769015,9034,P005,,FALSE,timeout,
5/26/2021,144837811,17693,P001,,FALSE,,69385788
5/26/2021,144832316,61534,P001,,FALSE,,58776903
5/26/2021,144908492,37768,P001,,FALSE,,46208512
5/26/2021,144843264,16129,P001,20,TRUE,,69027018
5/26/2021,144878034,61534,P001,256,TRUE,,58065811
5/26/2021,144983340,16129,P001,100,TRUE,,68544209
5/26/2021,144814141,25272,P001,,FALSE,insufficient_fund,58544777
5/26/2021,144927562,13846,P001,517.86,TRUE,,52836610
5/26/2021,144883969,61534,P001,25,TRUE,,48071034
5/26/2021,144864627,84125,P001,339,TRUE,,69392488
5/26/2021,144928146,11382,P001,427,TRUE,,69408558
5/26/2021,144856117,43651,P005,,FALSE,timeout,
5/26/2021,144947807,37768,P002,,FALSE,,
5/26/2021,144919271,65025,P002,,FALSE,,
5/26/2021,144930921,75593,P007,799,TRUE,,
5/26/2021,144978050,37768,P002,,FALSE,,
5/26/2021,144899244,37768,P002,,FALSE,,
5/26/2021,144813641,109339,P006,,FALSE,timeout,
5/26/2021,144978304,75593,P007,259,TRUE,,
5/26/2021,144839896,56110,P007,,FALSE,,
5/26/2021,144843565,37768,P002,998.85,TRUE,,
5/27/2021,145119311,61534,P001,220,TRUE,,69250237
5/27/2021,144990501,25272,P001,964.06,TRUE,,46316532
5/27/2021,145054375,61534,P001,42,TRUE,,66136037
5/27/2021,145086382,61534,P001,220,TRUE,,55069799
5/27/2021,145131877,105969,P001,3060,TRUE,,69239936
5/27/2021,145039888,13846,P001,319.93,TRUE,,69436610
5/27/2021,145050583,13846,P001,999.38,TRUE,,65308405
5/27/2021,145048452,61534,P001,120,TRUE,,66988742
5/27/2021,145107145,71206,P001,471,TRUE,,40386045
5/27/2021,145062003,61534,P001,,FALSE,payment_rejected,50424582
5/27/2021,145092059,11382,P001,1437,TRUE,,69398965
5/27/2021,145077824,43663,P007,,FALSE,,
5/27/2021,145014702,37768,P002,,FALSE,insufficient_fund,
5/27/2021,145026995,37769,P002,,FALSE,,
5/27/2021,145143614,56110,P007,299,TRUE,,
5/27/2021,145069000,11382,P002,268,TRUE,,
5/27/2021,145016758,82570,P007,1594.3,TRUE,,
5/27/2021,145120689,77202,P002,,FALSE,invalid_account,
5/27/2021,145088183,9034,P002,1379,TRUE,,
5/27/2021,145074646,37768,P002,,FALSE,,
5/27/2021,145018174,37769,P007,,FALSE,,
5/28/2021,145228946,105969,P001,2904,TRUE,,69028464
5/28/2021,145173942,43682,P001,480.43,TRUE,,20325529
5/28/2021,145299396,84125,P001,269,TRUE,,66996867
5/28/2021,145291254,71206,P001,119,TRUE,,59737136
5/28/2021,145195033,13846,P001,587.43,TRUE,,21560617
5/28/2021,145224294,13846,P001,50,TRUE,,50713958
5/28/2021,145189186,43682,P001,,FALSE,insufficient_fund,62898699
5/28/2021,145160268,25272,P001,,FALSE,payment_rejected,59665737
5/28/2021,145176638,61534,P001,146,TRUE,,68770684
5/28/2021,145208475,17420,P001,,FALSE,payment_rejected,61054213
5/28/2021,145327676,11382,P001,6104,TRUE,,69398965
5/28/2021,145320341,37769,P002,,FALSE,,
5/28/2021,145316369,37768,P002,,FALSE,,
5/28/2021,145343514,15741,P007,287.83,TRUE,,
5/28/2021,145252046,108350,P007,160.5,TRUE,,
5/28/2021,145214537,15741,P007,266.43,TRUE,,
5/28/2021,145279061,37768,P002,2301.56,TRUE,,
5/28/2021,145198191,103151,P007,2890,TRUE,,
5/28/2021,145298385,37768,P002,,FALSE,,
5/28/2021,145213841,15741,P007,245.03,TRUE,,
5/28/2021,145316113,37768,P002,,FALSE,,
5/29/2021,145390478,13846,P001,,FALSE,insufficient_fund,27902896
5/29/2021,145440105,71208,P001,540,TRUE,,56105840
5/29/2021,145348553,17420,P001,2424.66,TRUE,,57154956
5/29/2021,145486466,102714,P001,426.93,TRUE,,35836653
5/29/2021,145501797,61534,P001,81,TRUE,,65023151
5/29/2021,145384769,37768,P001,,FALSE,payment_rejected,62735330
5/29/2021,145350634,40743,P001,,FALSE,payment_rejected,69513684
5/29/2021,145459022,61534,P001,198,TRUE,,68818888
5/29/2021,145367008,37769,P001,100,TRUE,,49347142
5/29/2021,145345761,17693,P001,,FALSE,,69512155
5/29/2021,145444304,11382,P001,3984,TRUE,,69535976
5/29/2021,145395755,15938,P002,100,TRUE,,
5/29/2021,145454564,108350,P007,160.5,TRUE,,
5/29/2021,145485650,37768,P002,712.86,TRUE,,
5/29/2021,145494581,37769,P007,533.93,TRUE,,
5/29/2021,145391488,37769,P002,,FALSE,,
5/29/2021,145450848,9034,P002,732,TRUE,,
5/29/2021,145424994,37768,P002,,FALSE,,
5/29/2021,145486299,37768,P002,,FALSE,invalid_account,
5/29/2021,145465621,37768,P002,,FALSE,,
5/29/2021,145394737,37768,P002,,FALSE,,
5/30/2021,145547381,61534,P001,60,TRUE,,66298272
5/30/2021,145619520,71206,P001,699,TRUE,,43945649
5/30/2021,145531357,61534,P001,175.5,TRUE,,54816787
5/30/2021,145658647,61534,P001,52,TRUE,,62606422
5/30/2021,145593814,37768,P001,961.93,TRUE,,69570419
5/30/2021,145603730,61534,P001,83,TRUE,,64118243
5/30/2021,145597698,13846,P001,266.43,TRUE,,15270159
5/30/2021,145589853,61534,P001,36,TRUE,,69185140
5/30/2021,145521095,61534,P001,12,TRUE,,51672146
5/30/2021,145663696,13846,P001,1435.41,TRUE,,67705848
5/30/2021,145582466,11382,P001,3023,TRUE,,69542700
5/30/2021,145568020,110452,P002,,FALSE,insufficient_fund,
5/30/2021,145631365,108350,P007,160.5,TRUE,,
5/30/2021,145626862,16129,P004,,FALSE,timeout,
5/30/2021,145650240,37768,P002,336.09,TRUE,,
5/30/2021,145609896,110452,P002,60,TRUE,,
5/30/2021,145548330,110452,P002,60,TRUE,,
5/30/2021,145662477,9034,P002,,FALSE,insufficient_fund,
5/30/2021,145651450,2723,P005,,FALSE,timeout,
5/30/2021,145639300,56110,P007,365,TRUE,,
5/30/2021,145611914,37769,P007,100,TRUE,,
5/31/2021,145876281,61534,P001,168,TRUE,,59841485
5/31/2021,145743942,84125,P001,452,TRUE,,63038249
5/31/2021,145867035,61534,P001,343,TRUE,,44297497
5/31/2021,145744800,37768,P001,,FALSE,invalid_security_code,69604005
5/31/2021,145777537,61534,P001,243,TRUE,,40016642
5/31/2021,145690232,13846,P001,426.93,TRUE,,50155566
5/31/2021,145732119,9034,P001,1719,TRUE,,68433125
5/31/2021,145732121,16129,P001,,FALSE,,66048841
5/31/2021,145759074,37768,P001,426.93,TRUE,,69607845
5/31/2021,145711493,86489,P001,2133.05,TRUE,,61373435
5/31/2021,145684520,25272,P001,572.64,TRUE,,65629376
5/31/2021,145674985,9034,P005,,FALSE,timeout,
5/31/2021,145793653,37769,P007,34.24,TRUE,,
5/31/2021,145792535,37769,P007,,FALSE,,
5/31/2021,145822614,11382,P002,463,TRUE,,
5/31/2021,145799918,4478,P002,479,TRUE,,
5/31/2021,145739736,106091,P007,,FALSE,,
5/31/2021,145888398,37769,P007,,FALSE,,
5/31/2021,145753974,37768,P002,,FALSE,,
5/31/2021,145730482,106091,P007,2556.55,TRUE,,
5/31/2021,145734088,106091,P005,,FALSE,timeout,
6/1/2021,146052917,17419,P001,400,TRUE,,69676610
6/1/2021,146044840,61534,P001,434,TRUE,,48308963
6/1/2021,146000094,61534,P001,192,TRUE,,68481205
6/1/2021,146021791,71207,P001,75,TRUE,,56930711
6/1/2021,145896515,61534,P001,,FALSE,payment_rejected,57694409
6/1/2021,146046087,17420,P001,71.39,TRUE,,42835915
6/1/2021,145907271,61534,P001,77,TRUE,,53850284
6/1/2021,146052529,71206,P001,132,TRUE,,62825293
6/1/2021,146073490,61534,P001,65,TRUE,,65151823
6/1/2021,146079468,61534,P001,104,TRUE,,54369533
6/1/2021,146044258,11382,P001,681,TRUE,,69674947
6/1/2021,146016175,37769,P002,,FALSE,,
6/1/2021,145976921,11382,P002,608,TRUE,,
6/1/2021,145961201,37768,P002,,FALSE,insufficient_fund,
6/1/2021,146027308,82570,P007,,FALSE,,
6/1/2021,145965767,37768,P002,,FALSE,,
6/1/2021,145907825,110452,P002,60,TRUE,,
6/1/2021,145907346,37768,P002,747.93,TRUE,,
6/1/2021,146021353,15741,P007,298.53,TRUE,,
6/1/2021,146078267,19144,P005,,FALSE,timeout,
6/1/2021,145964813,37768,P002,,FALSE,,
6/2/2021,146129324,61534,P001,142,TRUE,,68610959
6/2/2021,146170355,17693,P001,,FALSE,,69701706
6/2/2021,146223010,102714,P001,321,TRUE,,62638721
6/2/2021,146142474,61534,P001,17,TRUE,,67573767
6/2/2021,146253899,17419,P001,747.93,TRUE,,40719539
6/2/2021,146258614,61534,P001,179,TRUE,,56155077
6/2/2021,146228886,37768,P001,,FALSE,payment_rejected,69716561
6/2/2021,146284408,37768,P001,542.84,TRUE,,48646386
6/2/2021,146215996,84125,P001,228,TRUE,,62675766
6/2/2021,146245795,61534,P001,74,TRUE,,65757085
6/2/2021,146236879,11382,P001,1482,TRUE,,69674947
6/2/2021,146263398,37768,P002,,FALSE,,
6/2/2021,146233737,108350,P007,160.5,TRUE,,
6/2/2021,146279963,9034,P002,,FALSE,insufficient_fund,
6/2/2021,146105221,37768,P002,402.32,TRUE,,
6/2/2021,146164381,37769,P002,,FALSE,,
6/2/2021,146206628,37768,P002,,FALSE,,
6/2/2021,146233428,82570,P007,1594.3,TRUE,,
6/2/2021,146165394,37769,P007,,FALSE,,
6/2/2021,146135676,19144,P005,5022,TRUE,,
6/2/2021,146238555,11382,P002,378,TRUE,,
6/3/2021,146386012,37768,P001,587.32,TRUE,,69751611
6/3/2021,146346803,19144,P001,67713,TRUE,,69742722
6/3/2021,146427284,13789,P001,1284,TRUE,,69760641
6/3/2021,146334572,11382,P001,218,TRUE,,69528130
6/3/2021,146351702,61534,P001,77,TRUE,,50949979
6/3/2021,146291519,4646,P001,500,TRUE,,56238612
6/3/2021,146428058,61534,P001,78,TRUE,,53570965
6/3/2021,146443711,13846,P001,480.43,TRUE,,50988296
6/3/2021,146364398,38289,P001,759.01,TRUE,,69746856
6/3/2021,146386987,71215,P001,45,TRUE,,51101344
6/3/2021,146446427,11382,P001,957,TRUE,,69764306
6/3/2021,146315693,82925,P005,,FALSE,,
6/3/2021,146415430,78341,P006,,FALSE,,
6/3/2021,146323609,37769,P007,26.75,TRUE,,
6/3/2021,146447926,84614,P002,37.53,TRUE,,
6/3/2021,146405421,72041,P007,1398,TRUE,,
6/3/2021,146415589,108350,P007,160.5,TRUE,,
6/3/2021,146350262,43663,P007,3450,TRUE,,
6/3/2021,146337781,82925,P005,,FALSE,,
6/3/2021,146416844,37768,P002,,FALSE,,
6/3/2021,146312661,37769,P002,,FALSE,insufficient_fund,
6/4/2021,146460656,25272,P001,862.59,TRUE,,45554870
6/4/2021,146574833,61534,P001,61,TRUE,,60762119
6/4/2021,146582300,37768,P001,,FALSE,payment_rejected,44558133
6/4/2021,146599829,61534,P001,84,TRUE,,61224118
6/4/2021,146604953,61534,P001,35,TRUE,,68951497
6/4/2021,146614056,61534,P001,160,TRUE,,59651601
6/4/2021,146458170,13846,P001,587.43,TRUE,,51775860
6/4/2021,146516314,71208,P001,45,TRUE,,69416833
6/4/2021,146524819,71206,P001,20,TRUE,,65489361
6/4/2021,146532555,84125,P001,,FALSE,invalid_security_code,69782438
6/4/2021,146606911,21518,P001,665,TRUE,,69799235
6/4/2021,146548980,108350,P007,160.5,TRUE,,
6/4/2021,146470422,37769,P007,105.93,TRUE,,
6/4/2021,146569762,37768,P002,,FALSE,,
6/4/2021,146516974,19144,P005,,FALSE,timeout,
6/4/2021,146541405,37768,P002,,FALSE,insufficient_fund,
6/4/2021,146611955,37769,P007,,FALSE,,
6/4/2021,146626134,37769,P007,,FALSE,,
6/4/2021,146494750,51351,P007,870,TRUE,,
6/4/2021,146552796,84614,P002,69.64,TRUE,,
6/4/2021,146624770,37768,P002,337.89,TRUE,,
6/5/2021,146668558,37768,P001,,FALSE,,69813287
6/5/2021,146665635,61534,P001,85,TRUE,,61114522
6/5/2021,146678057,37768,P001,,FALSE,payment_rejected,26372524
6/5/2021,146682545,84125,P001,115.8,TRUE,,67253267
6/5/2021,146693935,61534,P001,100,TRUE,,56285476
6/5/2021,146746584,61534,P001,54,TRUE,,61177955
6/5/2021,146777748,61534,P001,15,TRUE,,53819654
6/5/2021,146676521,16129,P001,60,TRUE,,66260863
6/5/2021,146792103,16129,P001,300,TRUE,,69839736
6/5/2021,146673083,84125,P001,124,TRUE,,64768556
6/5/2021,146757054,13846,P001,639.86,TRUE,,34955380
6/5/2021,146743513,108350,P007,128.4,TRUE,,
6/5/2021,146683494,19144,P005,,FALSE,,
6/5/2021,146680082,11382,P002,257,TRUE,,
6/5/2021,146663587,37768,P002,,FALSE,,
6/5/2021,146715405,26916,P005,,FALSE,,
6/5/2021,146642804,37769,P002,,FALSE,invalid_account,
6/5/2021,146803317,19144,P005,,FALSE,timeout,
6/5/2021,146700336,109339,P002,990,TRUE,,
6/5/2021,146767124,77202,P002,50,TRUE,,
6/5/2021,146682447,19144,P005,3347,TRUE,,
6/6/2021,146848331,61534,P001,115,TRUE,,67555425
6/6/2021,146882788,17420,P001,160.11,TRUE,,66410163
6/6/2021,146935425,61534,P001,29,TRUE,,62209470
6/6/2021,146830118,13846,P001,426.93,TRUE,,13459854
6/6/2021,146936588,37768,P001,640.93,TRUE,,31831157
6/6/2021,146839241,37768,P001,567.64,TRUE,,27685668
6/6/2021,146874757,88661,P001,,FALSE,,69861948
6/6/2021,146821437,61534,P001,16,TRUE,,66727673
6/6/2021,146807688,25272,P001,,FALSE,insufficient_fund,58958167
6/6/2021,146930891,13846,P001,266.43,TRUE,,46540895
6/6/2021,146827859,60611,P001,250,TRUE,,62049456
6/6/2021,146830406,109339,P006,,FALSE,,
6/6/2021,146936967,11382,P002,458,TRUE,,
6/6/2021,146881657,37768,P002,,FALSE,,
6/6/2021,146828937,63177,P006,,FALSE,,
6/6/2021,146893323,37768,P002,427.46,TRUE,,
6/6/2021,146884927,37768,P002,214,TRUE,,
6/6/2021,146959745,15741,P007,298.53,TRUE,,
6/6/2021,146897759,37769,P002,,FALSE,insufficient_fund,
6/6/2021,146919534,110452,P002,,FALSE,insufficient_fund,
6/6/2021,146897944,108350,P007,128.4,TRUE,,
6/7/2021,147120624,61534,P001,363,TRUE,,69521442
6/7/2021,147008906,37768,P001,,FALSE,payment_rejected,69894323
6/7/2021,147054980,71206,P001,65,TRUE,,56289084
6/7/2021,146988623,25272,P001,,FALSE,insufficient_fund,25929687
6/7/2021,147010026,61534,P001,159,TRUE,,61472256
6/7/2021,147137379,61534,P001,200,TRUE,,65993723
6/7/2021,147114080,61534,P001,40,TRUE,,57727519
6/7/2021,147053474,84125,P001,,FALSE,,69905019
6/7/2021,147001596,13846,P001,3208.93,TRUE,,51487806
6/7/2021,147025057,61534,P001,659,TRUE,,41619760
6/7/2021,147040511,13846,P001,600,TRUE,,69902251
6/7/2021,147092577,88114,P005,,FALSE,,
6/7/2021,147052153,107162,P002,50,TRUE,,
6/7/2021,147119828,37768,P002,426.93,TRUE,,
6/7/2021,147043706,9034,P002,307,TRUE,,
6/7/2021,147134877,102491,P007,,FALSE,,
6/7/2021,147079834,109339,P002,,FALSE,,
