day,month,year,created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id
6,1,2021,1/6/2021,120842004,37768,P002,323.87,TRUE,null,null
6,1,2021,1/6/2021,120990722,37768,P002,59.99,TRUE,null,null
7,1,2021,1/7/2021,121140816,37768,P001,1130.99,TRUE,null,58057159
7,1,2021,1/7/2021,121140309,13846,P001,480.43,TRUE,null,46813228
7,1,2021,1/7/2021,121099240,61534,P001,232,TRUE,null,19884656
7,1,2021,1/7/2021,121193104,71206,P001,49,TRUE,null,38756461
7,1,2021,1/7/2021,121131346,13846,P001,240.99,TRUE,null,30827357
7,1,2021,1/7/2021,121183602,71206,P001,49,TRUE,null,54139953
7,1,2021,1/7/2021,121155533,19144,P001,1500,TRUE,null,63329989
7,1,2021,1/7/2021,121086604,25272,P001,798.47,TRUE,null,55741289
7,1,2021,1/7/2021,121219066,17693,P001,null,FALSE,null,63347735
7,1,2021,1/7/2021,121203658,17693,P001,null,FALSE,invalid_security_code,63343426
7,1,2021,1/7/2021,121153432,42760,P001,2440,TRUE,null,63329359
7,1,2021,1/7/2021,121118256,100285,P007,null,FALSE,null,null
7,1,2021,1/7/2021,121078932,37768,P002,null,FALSE,invalid_account,null
7,1,2021,1/7/2021,121129728,37769,P002,null,FALSE,null,null
7,1,2021,1/7/2021,121142353,37769,P002,20,TRUE,null,null
7,1,2021,1/7/2021,121222254,37768,P002,null,FALSE,insufficient_fund,null
7,1,2021,1/7/2021,121119782,37768,P002,1496.93,TRUE,null,null
7,1,2021,1/7/2021,121210218,37768,P002,null,FALSE,invalid_account,null
7,1,2021,1/7/2021,121216499,26916,P005,null,FALSE,timeout,null
7,1,2021,1/7/2021,121139463,37768,P002,326.81,TRUE,null,null
7,1,2021,1/7/2021,121122106,37768,P002,1286.14,TRUE,null,null
8,1,2021,1/8/2021,121274137,13846,P001,747.93,TRUE,null,17025490
8,1,2021,1/8/2021,121308659,17693,P001,null,FALSE,null,63370557
8,1,2021,1/8/2021,121363587,37768,P001,534.46,TRUE,null,63387304
8,1,2021,1/8/2021,121299117,17693,P001,null,FALSE,null,63367819
8,1,2021,1/8/2021,121245710,37768,P001,746.86,TRUE,null,23042295
8,1,2021,1/8/2021,121345375,61534,P001,141,TRUE,null,63370486
8,1,2021,1/8/2021,121339095,17420,P001,64.84,TRUE,null,52396139
8,1,2021,1/8/2021,121247704,17420,P001,1028.99,TRUE,null,55105638
8,1,2021,1/8/2021,121321754,11382,P001,null,FALSE,payment_rejected,63374724
8,1,2021,1/8/2021,121372319,61534,P001,389,TRUE,null,57718646
8,1,2021,1/8/2021,121349688,13846,P001,1248.07,TRUE,null,63383807
8,1,2021,1/8/2021,121286727,9034,P002,179,TRUE,null,null
8,1,2021,1/8/2021,121351247,37768,P002,482.57,TRUE,null,null
8,1,2021,1/8/2021,121370281,37768,P002,631.3,TRUE,null,null
8,1,2021,1/8/2021,121310851,37768,P002,1920.17,TRUE,null,null
8,1,2021,1/8/2021,121352131,37768,P002,599.2,TRUE,null,null
8,1,2021,1/8/2021,121378504,37768,P002,617.93,TRUE,null,null
8,1,2021,1/8/2021,121311565,37768,P002,678.38,TRUE,null,null
8,1,2021,1/8/2021,121250166,37768,P002,279.42,TRUE,null,null
8,1,2021,1/8/2021,121366775,37768,P002,null,FALSE,null,null
8,1,2021,1/8/2021,121289489,37768,P002,2285.7,TRUE,null,null
9,1,2021,1/9/2021,121484995,84125,P001,null,FALSE,null,63421420
9,1,2021,1/9/2021,121463916,61534,P001,null,FALSE,payment_rejected,58352516
9,1,2021,1/9/2021,121455458,61534,P001,80,TRUE,null,56367796
9,1,2021,1/9/2021,121500360,61534,P001,162,TRUE,null,62876174
9,1,2021,1/9/2021,121397310,61534,P001,49,TRUE,null,51717291
9,1,2021,1/9/2021,121393875,25272,P001,1112.19,TRUE,null,57989041
9,1,2021,1/9/2021,121385269,61534,P001,161,TRUE,null,60322453
9,1,2021,1/9/2021,121496414,61534,P001,628,TRUE,null,59808993
9,1,2021,1/9/2021,121482813,61534,P001,16,TRUE,null,47500572
9,1,2021,1/9/2021,121441616,61534,P001,54,TRUE,null,37334320
9,1,2021,1/9/2021,121386983,15741,P001,597.06,TRUE,null,58494135
9,1,2021,1/9/2021,121452890,37768,P002,356.95,TRUE,null,null
9,1,2021,1/9/2021,121419888,37768,P002,908.43,TRUE,null,null
9,1,2021,1/9/2021,121482675,37769,P002,null,FALSE,null,null
9,1,2021,1/9/2021,121402711,37768,P002,319.93,TRUE,null,null
9,1,2021,1/9/2021,121453180,37768,P002,null,FALSE,null,null
9,1,2021,1/9/2021,121456335,37768,P002,320.46,TRUE,null,null
9,1,2021,1/9/2021,121390394,37768,P002,373.43,TRUE,null,null
9,1,2021,1/9/2021,121485328,37768,P002,null,FALSE,null,null
9,1,2021,1/9/2021,121451612,84614,P002,170,TRUE,null,null
9,1,2021,1/9/2021,121399335,37769,P002,null,FALSE,null,null
10,1,2021,1/10/2021,121563214,37768,P001,160.5,TRUE,null,36102667
10,1,2021,1/10/2021,121556222,13846,P001,568.17,TRUE,null,50463613
10,1,2021,1/10/2021,121521998,61534,P001,10,TRUE,null,39126631
10,1,2021,1/10/2021,121629369,17419,P001,374,TRUE,null,34478567
10,1,2021,1/10/2021,121631650,61534,P001,87,TRUE,null,63132354
10,1,2021,1/10/2021,121538439,84125,P001,179,TRUE,null,63410816
10,1,2021,1/10/2021,121615584,17420,P001,32.1,TRUE,null,10768430
10,1,2021,1/10/2021,121534927,61534,P001,91.75,TRUE,null,61050889
10,1,2021,1/10/2021,121589447,37768,P001,481.18,TRUE,null,63450125
10,1,2021,1/10/2021,121566511,37768,P001,3038.75,TRUE,null,50428761
10,1,2021,1/10/2021,121554256,11382,P001,254,TRUE,null,63439733
10,1,2021,1/10/2021,121563293,37768,P002,144.73,TRUE,null,null
10,1,2021,1/10/2021,121598726,16129,P004,null,FALSE,timeout,null
10,1,2021,1/10/2021,121643931,37768,P002,null,FALSE,invalid_account,null
10,1,2021,1/10/2021,121556155,37769,P002,null,FALSE,insufficient_fund,null
10,1,2021,1/10/2021,121550576,19144,P005,null,FALSE,timeout,null
10,1,2021,1/10/2021,121611481,75939,P006,null,FALSE,timeout,null
10,1,2021,1/10/2021,121649297,16129,P004,200,TRUE,null,null
10,1,2021,1/10/2021,121540333,37768,P002,108.41,TRUE,null,null
10,1,2021,1/10/2021,121524851,37768,P002,null,FALSE,insufficient_fund,null
10,1,2021,1/10/2021,121521882,16129,P004,null,FALSE,timeout,null
11,1,2021,1/11/2021,121709890,61534,P001,91,TRUE,null,58846272
11,1,2021,1/11/2021,121739838,13846,P001,480.43,TRUE,null,55423556
11,1,2021,1/11/2021,121720472,37768,P001,null,FALSE,null,63486225
11,1,2021,1/11/2021,121692164,422,P001,null,FALSE,stolen_or_lost_card,56798815
11,1,2021,1/11/2021,121787399,11382,P001,null,FALSE,invalid_security_code,12423357
11,1,2021,1/11/2021,121705070,15741,P001,352.03,TRUE,null,34866908
11,1,2021,1/11/2021,121683044,37768,P001,1551.5,TRUE,null,63474998
11,1,2021,1/11/2021,121745087,16129,P001,100,TRUE,null,8813118
11,1,2021,1/11/2021,121718956,61534,P001,45,TRUE,null,52011544
11,1,2021,1/11/2021,121686942,15741,P001,277.13,TRUE,null,29317072
11,1,2021,1/11/2021,121776632,13846,P001,500,TRUE,null,59405947
11,1,2021,1/11/2021,121784968,37768,P002,391.97,TRUE,null,null
11,1,2021,1/11/2021,121679026,37768,P002,null,FALSE,null,null
11,1,2021,1/11/2021,121707320,37769,P002,20,TRUE,null,null
11,1,2021,1/11/2021,121758505,37768,P002,null,FALSE,null,null
11,1,2021,1/11/2021,121743030,37768,P002,216.14,TRUE,null,null
11,1,2021,1/11/2021,121717113,37768,P002,null,FALSE,null,null
11,1,2021,1/11/2021,121694871,37768,P002,null,FALSE,invalid_account,null
11,1,2021,1/11/2021,121710974,37768,P002,961.93,TRUE,null,null
11,1,2021,1/11/2021,121734545,26916,P005,null,FALSE,timeout,null
11,1,2021,1/11/2021,121777569,37768,P002,null,FALSE,invalid_account,null
12,1,2021,1/12/2021,121908393,37768,P001,1746.78,TRUE,null,47134980
12,1,2021,1/12/2021,121908754,11382,P001,397,TRUE,null,63533393
12,1,2021,1/12/2021,121835161,25272,P001,null,FALSE,insufficient_fund,53514016
12,1,2021,1/12/2021,121841250,13846,P001,319.93,TRUE,null,31753505
12,1,2021,1/12/2021,121813418,15741,P001,319.93,TRUE,null,20148367
12,1,2021,1/12/2021,121844673,61534,P001,105,TRUE,null,44257676
12,1,2021,1/12/2021,121897499,61534,P001,121,TRUE,null,46725606
12,1,2021,1/12/2021,121829811,25272,P001,1433.5,TRUE,null,52070507
12,1,2021,1/12/2021,121927370,61534,P001,319,TRUE,null,53681586
12,1,2021,1/12/2021,121841301,25272,P001,null,FALSE,insufficient_fund,39986122
12,1,2021,1/12/2021,121866510,11382,P001,323,TRUE,null,61470847
12,1,2021,1/12/2021,121857399,43651,P006,null,FALSE,timeout,null
12,1,2021,1/12/2021,121875840,37769,P002,null,FALSE,insufficient_fund,null
12,1,2021,1/12/2021,121905370,37768,P002,99.58,TRUE,null,null
12,1,2021,1/12/2021,121904926,16129,P004,null,FALSE,timeout,null
12,1,2021,1/12/2021,121953829,37769,P002,null,FALSE,invalid_account,null
12,1,2021,1/12/2021,121924431,37768,P002,null,FALSE,null,null
12,1,2021,1/12/2021,121812997,37769,P002,null,FALSE,null,null
12,1,2021,1/12/2021,121838561,37769,P002,100,TRUE,null,null
12,1,2021,1/12/2021,121913582,37768,P002,null,FALSE,invalid_account,null
12,1,2021,1/12/2021,121962102,50604,P007,null,FALSE,null,null
13,1,2021,1/13/2021,122081519,37768,P001,267.5,TRUE,null,36550999
13,1,2021,1/13/2021,122054101,71207,P001,666,TRUE,null,61954531
13,1,2021,1/13/2021,122096162,61534,P001,86,TRUE,null,48876704
13,1,2021,1/13/2021,122027899,11382,P001,131,TRUE,null,63568246
13,1,2021,1/13/2021,122101939,17419,P001,640.93,TRUE,null,62154250
13,1,2021,1/13/2021,122082793,13846,P001,null,FALSE,insufficient_fund,34881072
13,1,2021,1/13/2021,122101870,72987,P001,497,TRUE,null,50409009
13,1,2021,1/13/2021,122064957,11382,P001,255,TRUE,null,62696543
13,1,2021,1/13/2021,122056649,13846,P001,479.86,TRUE,null,58036218
13,1,2021,1/13/2021,122056427,61534,P001,113,TRUE,null,54633737
13,1,2021,1/13/2021,122104263,11382,P001,243,TRUE,null,38366628
13,1,2021,1/13/2021,122034907,16129,P004,null,FALSE,timeout,null
13,1,2021,1/13/2021,121983450,37768,P002,694.43,TRUE,null,null
13,1,2021,1/13/2021,122055415,37768,P002,867.78,TRUE,null,null
13,1,2021,1/13/2021,122026350,19144,P005,null,FALSE,timeout,null
13,1,2021,1/13/2021,122046614,37769,P002,null,FALSE,null,null
13,1,2021,1/13/2021,122042793,37768,P002,169.06,TRUE,null,null
13,1,2021,1/13/2021,122063347,65025,P002,149,TRUE,null,null
13,1,2021,1/13/2021,122022821,37768,P002,null,FALSE,null,null
13,1,2021,1/13/2021,122095229,16129,P004,null,FALSE,timeout,null
13,1,2021,1/13/2021,122033836,37768,P002,null,FALSE,null,null
14,1,2021,1/14/2021,122225253,13846,P001,430.68,TRUE,null,62355123
14,1,2021,1/14/2021,122189359,13846,P001,1067.86,TRUE,null,34149961
14,1,2021,1/14/2021,122209645,17420,P001,261.08,TRUE,null,52203719
14,1,2021,1/14/2021,122222876,73326,P001,750,TRUE,null,63624572
14,1,2021,1/14/2021,122249836,13846,P001,null,FALSE,null,63632021
14,1,2021,1/14/2021,122118046,17420,P001,500,TRUE,null,53818871
14,1,2021,1/14/2021,122143487,61534,P001,242,TRUE,null,63165255
14,1,2021,1/14/2021,122164048,61534,P001,34,TRUE,null,50189776
14,1,2021,1/14/2021,122116474,61534,P001,226,TRUE,null,49262507
14,1,2021,1/14/2021,122204584,13846,P001,426.93,TRUE,null,33840106
14,1,2021,1/14/2021,122116503,13846,P001,414.85,TRUE,null,55157015
14,1,2021,1/14/2021,122249296,37768,P002,629.72,TRUE,null,null
14,1,2021,1/14/2021,122251755,84614,P002,110.1,TRUE,null,null
14,1,2021,1/14/2021,122214676,37768,P002,558.54,TRUE,null,null
14,1,2021,1/14/2021,122190381,37768,P002,640.93,TRUE,null,null
14,1,2021,1/14/2021,122237288,37768,P002,null,FALSE,insufficient_fund,null
14,1,2021,1/14/2021,122184904,37768,P002,640.93,TRUE,null,null
14,1,2021,1/14/2021,122243769,37768,P002,640.93,TRUE,null,null
14,1,2021,1/14/2021,122140757,37768,P002,755.96,TRUE,null,null
14,1,2021,1/14/2021,122247662,26916,P005,null,FALSE,timeout,null
14,1,2021,1/14/2021,122245956,37768,P002,null,FALSE,invalid_account,null
15,1,2021,1/15/2021,122341811,61534,P001,190,TRUE,null,49760232
15,1,2021,1/15/2021,122255350,25272,P001,null,FALSE,insufficient_fund,8853498
15,1,2021,1/15/2021,122384715,61534,P001,215,TRUE,null,43702818
15,1,2021,1/15/2021,122307658,61534,P001,112,TRUE,null,55193794
15,1,2021,1/15/2021,122259584,25272,P001,null,FALSE,insufficient_fund,60281606
15,1,2021,1/15/2021,122366429,38289,P001,1082,TRUE,null,63665879
15,1,2021,1/15/2021,122379162,17419,P001,1000,TRUE,null,57462761
15,1,2021,1/15/2021,122324336,17419,P001,319.93,TRUE,null,62524376
15,1,2021,1/15/2021,122310257,61534,P001,86,TRUE,null,50258435
15,1,2021,1/15/2021,122328856,17419,P001,1506.69,TRUE,null,63654115
15,1,2021,1/15/2021,122346574,13846,P001,673.21,TRUE,null,50302312
15,1,2021,1/15/2021,122302234,37768,P002,null,FALSE,invalid_account,null
15,1,2021,1/15/2021,122328414,9034,P005,1103,TRUE,null,null
15,1,2021,1/15/2021,122275688,63166,P005,1992,TRUE,null,null
15,1,2021,1/15/2021,122371165,44046,P004,null,FALSE,timeout,null
15,1,2021,1/15/2021,122366060,37769,P002,null,FALSE,null,null
15,1,2021,1/15/2021,122369217,19144,P005,null,FALSE,timeout,null
15,1,2021,1/15/2021,122306880,37768,P002,null,FALSE,null,null
15,1,2021,1/15/2021,122282207,37769,P002,null,FALSE,null,null
15,1,2021,1/15/2021,122308590,37768,P002,854.93,TRUE,null,null
15,1,2021,1/15/2021,122256110,37769,P002,null,FALSE,insufficient_fund,null
16,1,2021,1/16/2021,122429024,17419,P001,640.93,TRUE,null,52067521
16,1,2021,1/16/2021,122401256,25272,P001,null,FALSE,insufficient_fund,61357238
16,1,2021,1/16/2021,122495562,65025,P001,299,TRUE,null,63700083
16,1,2021,1/16/2021,122446407,61534,P001,257,TRUE,null,54863877
16,1,2021,1/16/2021,122490302,37768,P001,747.92,TRUE,null,63698834
16,1,2021,1/16/2021,122443357,17693,P001,null,FALSE,insufficient_fund,63685857
16,1,2021,1/16/2021,122472568,37768,P001,1501.21,TRUE,null,51872163
16,1,2021,1/16/2021,122479793,37768,P001,373.43,TRUE,null,63696135
16,1,2021,1/16/2021,122424257,17420,P001,3942.13,TRUE,null,42246309
16,1,2021,1/16/2021,122476005,37768,P001,null,FALSE,null,63695129
16,1,2021,1/16/2021,122408761,13846,P001,500,TRUE,null,63676745
16,1,2021,1/16/2021,122409981,37768,P002,1430.24,TRUE,null,null
16,1,2021,1/16/2021,122451100,37769,P002,130,TRUE,null,null
16,1,2021,1/16/2021,122451108,37769,P002,20,TRUE,null,null
16,1,2021,1/16/2021,122498046,37768,P002,null,FALSE,null,null
16,1,2021,1/16/2021,122397537,43651,P006,null,FALSE,timeout,null
16,1,2021,1/16/2021,122510717,83199,P007,239,TRUE,null,null
16,1,2021,1/16/2021,122481166,37768,P002,null,FALSE,null,null
16,1,2021,1/16/2021,122394787,65882,P005,null,FALSE,timeout,null
16,1,2021,1/16/2021,122394267,83199,P007,null,FALSE,failed_processing,null
16,1,2021,1/16/2021,122511762,37769,P002,null,FALSE,null,null
17,1,2021,1/17/2021,122666732,65025,P001,null,FALSE,null,63749363
17,1,2021,1/17/2021,122606423,61534,P001,92,TRUE,null,40271450
17,1,2021,1/17/2021,122537787,25272,P001,null,FALSE,insufficient_fund,20633089
17,1,2021,1/17/2021,122552054,37768,P001,null,FALSE,payment_rejected,63715015
17,1,2021,1/17/2021,122599900,71208,P001,120,TRUE,null,58685206
17,1,2021,1/17/2021,122589424,13846,P001,null,FALSE,insufficient_fund,18914569
17,1,2021,1/17/2021,122626674,17419,P001,null,FALSE,payment_rejected,63735982
17,1,2021,1/17/2021,122597707,17419,P001,212.93,TRUE,null,61205241
17,1,2021,1/17/2021,122615240,17419,P001,2617.8,TRUE,null,55459705
17,1,2021,1/17/2021,122540809,15741,P001,302.81,TRUE,null,42451028
17,1,2021,1/17/2021,122534495,25272,P001,1362,TRUE,null,31331892
17,1,2021,1/17/2021,122660256,65025,P002,119,TRUE,null,null
17,1,2021,1/17/2021,122662893,37768,P002,1175.93,TRUE,null,null
17,1,2021,1/17/2021,122609432,77202,P007,null,FALSE,null,null
17,1,2021,1/17/2021,122663304,37769,P002,null,FALSE,null,null
17,1,2021,1/17/2021,122658903,84614,P002,72.56,TRUE,null,null
17,1,2021,1/17/2021,122666321,65025,P002,149,TRUE,null,null
17,1,2021,1/17/2021,122664921,65025,P002,119,TRUE,null,null
17,1,2021,1/17/2021,122579558,83199,P007,249,TRUE,null,null
17,1,2021,1/17/2021,122535313,37768,P002,936.25,TRUE,null,null
17,1,2021,1/17/2021,122666245,1929,P005,null,FALSE,timeout,null
18,1,2021,1/18/2021,122671147,25272,P001,null,FALSE,insufficient_fund,49746231
18,1,2021,1/18/2021,122803198,84125,P001,128.4,TRUE,null,63229657
18,1,2021,1/18/2021,122711669,71207,P001,48,TRUE,null,41392570
18,1,2021,1/18/2021,122683239,61534,P001,95,TRUE,null,55942561
18,1,2021,1/18/2021,122770594,13846,P001,2649.32,TRUE,null,50735724
18,1,2021,1/18/2021,122797549,61534,P001,65,TRUE,null,48081916
18,1,2021,1/18/2021,122695766,43682,P001,251.34,TRUE,null,60551362
18,1,2021,1/18/2021,122769807,77008,P001,1581,TRUE,null,63777051
18,1,2021,1/18/2021,122695360,43682,P001,1610.35,TRUE,null,19825795
18,1,2021,1/18/2021,122684333,43682,P001,373.43,TRUE,null,5905541
18,1,2021,1/18/2021,122804978,43475,P001,3750,TRUE,null,56717099
18,1,2021,1/18/2021,122835017,58652,P005,null,FALSE,timeout,null
18,1,2021,1/18/2021,122758687,44046,P007,150,TRUE,null,null
18,1,2021,1/18/2021,122766755,37768,P002,null,FALSE,null,null
18,1,2021,1/18/2021,122781995,37769,P002,null,FALSE,insufficient_fund,null
18,1,2021,1/18/2021,122762878,37768,P002,null,FALSE,null,null
18,1,2021,1/18/2021,122669076,84614,P002,21.89,TRUE,null,null
18,1,2021,1/18/2021,122815867,37768,P002,571.62,TRUE,null,null
18,1,2021,1/18/2021,122705672,37768,P002,null,FALSE,null,null
18,1,2021,1/18/2021,122818492,37768,P002,426.93,TRUE,null,null
18,1,2021,1/18/2021,122786242,44046,P007,null,FALSE,null,null
19,1,2021,1/19/2021,122953692,37768,P001,3379.54,TRUE,null,63822101
19,1,2021,1/19/2021,122904638,2750,P001,367.5,TRUE,null,63688564
19,1,2021,1/19/2021,122894355,16129,P001,50,TRUE,null,63802993
19,1,2021,1/19/2021,122950342,37768,P001,373.43,TRUE,null,57540414
19,1,2021,1/19/2021,122882369,61534,P001,121,TRUE,null,63275087
19,1,2021,1/19/2021,122900640,43651,P001,null,FALSE,payment_rejected,63805053
19,1,2021,1/19/2021,122887339,37768,P001,null,FALSE,null,63801248
19,1,2021,1/19/2021,122954566,13846,P001,548.27,TRUE,null,63822479
19,1,2021,1/19/2021,122914442,11382,P001,549,TRUE,null,57774592
19,1,2021,1/19/2021,122952174,37768,P001,1672.94,TRUE,null,46259255
19,1,2021,1/19/2021,123019199,11382,P001,897,TRUE,null,63831815
19,1,2021,1/19/2021,123027518,37768,P002,457,TRUE,null,null
19,1,2021,1/19/2021,122882323,9034,P002,null,FALSE,null,null
19,1,2021,1/19/2021,122934066,16129,P004,null,FALSE,timeout,null
19,1,2021,1/19/2021,122936046,37768,P002,null,FALSE,null,null
19,1,2021,1/19/2021,122965770,37768,P002,null,FALSE,invalid_account,null
19,1,2021,1/19/2021,122853170,4646,P005,null,FALSE,timeout,null
19,1,2021,1/19/2021,122938605,37768,P002,209,TRUE,null,null
19,1,2021,1/19/2021,122870320,65025,P002,59,TRUE,null,null
19,1,2021,1/19/2021,123032343,37769,P002,null,FALSE,null,null
19,1,2021,1/19/2021,122938425,63166,P005,null,FALSE,timeout,null
20,1,2021,1/20/2021,123136200,84125,P001,410.5,TRUE,null,62469013
20,1,2021,1/20/2021,123051023,4646,P001,500,TRUE,null,21756186
20,1,2021,1/20/2021,123103801,13846,P001,319.93,TRUE,null,63855378
20,1,2021,1/20/2021,123169777,61534,P001,79,TRUE,null,56734969
20,1,2021,1/20/2021,123056867,61534,P001,85,TRUE,null,39262112
20,1,2021,1/20/2021,123067692,37768,P001,834.86,TRUE,null,63845061
20,1,2021,1/20/2021,123082867,15741,P001,404.46,TRUE,null,42883363
20,1,2021,1/20/2021,123085446,9548,P001,292,TRUE,null,42262941
20,1,2021,1/20/2021,123163244,4574,P001,2990,TRUE,null,63874182
20,1,2021,1/20/2021,123066468,293,P001,499,TRUE,null,63844678
20,1,2021,1/20/2021,123092245,11382,P001,3354,TRUE,null,63852091
20,1,2021,1/20/2021,123180240,65025,P002,59,TRUE,null,null
20,1,2021,1/20/2021,123178115,14925,P005,null,FALSE,timeout,null
20,1,2021,1/20/2021,123146670,37768,P002,null,FALSE,null,null
20,1,2021,1/20/2021,123070164,37768,P002,319.93,TRUE,null,null
20,1,2021,1/20/2021,123042853,9034,P007,774,TRUE,null,null
20,1,2021,1/20/2021,123151479,37768,P002,854.93,TRUE,null,null
20,1,2021,1/20/2021,123090848,37768,P002,null,FALSE,null,null
20,1,2021,1/20/2021,123127286,26916,P005,null,FALSE,timeout,null
20,1,2021,1/20/2021,123148653,37768,P002,1664.92,TRUE,null,null
20,1,2021,1/20/2021,123160752,16129,P004,null,FALSE,timeout,null
21,1,2021,1/21/2021,123241201,61534,P001,40,TRUE,null,61901541
21,1,2021,1/21/2021,123319813,17693,P001,null,FALSE,invalid_security_code,63921106
21,1,2021,1/21/2021,123291371,61534,P001,45,TRUE,null,43522505
21,1,2021,1/21/2021,123188389,25272,P001,null,FALSE,insufficient_fund,58459674
21,1,2021,1/21/2021,123285619,61534,P001,130,TRUE,null,54990956
21,1,2021,1/21/2021,123305747,61534,P001,15,TRUE,null,57474082
21,1,2021,1/21/2021,123262352,17420,P001,716.17,TRUE,null,50821870
21,1,2021,1/21/2021,123239151,71206,P001,394,TRUE,null,56197463
21,1,2021,1/21/2021,123280060,37769,P001,null,FALSE,payment_rejected,23735288
21,1,2021,1/21/2021,123254861,61534,P001,110,TRUE,null,60283278
21,1,2021,1/21/2021,123270784,13846,P001,919.13,TRUE,null,60297757
21,1,2021,1/21/2021,123315466,37768,P002,747.92,TRUE,null,null
21,1,2021,1/21/2021,123189167,37768,P002,null,FALSE,invalid_account,null
21,1,2021,1/21/2021,123223126,37769,P002,null,FALSE,insufficient_fund,null
21,1,2021,1/21/2021,123308015,37768,P002,1281.86,TRUE,null,null
21,1,2021,1/21/2021,123274605,37769,P002,null,FALSE,null,null
21,1,2021,1/21/2021,123245848,37768,P002,856,TRUE,null,null
21,1,2021,1/21/2021,123199209,37769,P002,null,FALSE,invalid_account,null
21,1,2021,1/21/2021,123199378,37768,P002,1428.43,TRUE,null,null
21,1,2021,1/21/2021,123203642,37768,P002,286.76,TRUE,null,null
21,1,2021,1/21/2021,123191594,65025,P002,149,TRUE,null,null
22,1,2021,1/22/2021,123443841,61534,P001,256,TRUE,null,43711220
22,1,2021,1/22/2021,123440308,13846,P001,329.56,TRUE,null,30637173
22,1,2021,1/22/2021,123412240,61534,P001,112,TRUE,null,53846353
22,1,2021,1/22/2021,123469448,13846,P001,426.93,TRUE,null,53391122
22,1,2021,1/22/2021,123463318,61534,P001,20,TRUE,null,53135431
22,1,2021,1/22/2021,123414819,13846,P001,590.64,TRUE,null,61178635
22,1,2021,1/22/2021,123401247,37768,P001,587.43,TRUE,null,49305546
22,1,2021,1/22/2021,123450339,71206,P001,157,TRUE,null,50090975
22,1,2021,1/22/2021,123437041,71206,P001,109,TRUE,null,60997427
22,1,2021,1/22/2021,123358736,17693,P001,null,FALSE,null,63931416
22,1,2021,1/22/2021,123357003,72814,P001,2516,TRUE,null,63930786
22,1,2021,1/22/2021,123457597,11757,P007,270,TRUE,null,null
22,1,2021,1/22/2021,123442905,37768,P002,640.93,TRUE,null,null
22,1,2021,1/22/2021,123358426,37769,P002,20,TRUE,null,null
22,1,2021,1/22/2021,123448057,37768,P002,null,FALSE,null,null
22,1,2021,1/22/2021,123342840,37768,P002,533.93,TRUE,null,null
22,1,2021,1/22/2021,123352340,37768,P002,427.46,TRUE,null,null
22,1,2021,1/22/2021,123452648,37768,P002,1503.35,TRUE,null,null
22,1,2021,1/22/2021,123447102,37768,P002,null,FALSE,invalid_account,null
22,1,2021,1/22/2021,123419118,37768,P002,961.93,TRUE,null,null
22,1,2021,1/22/2021,123356371,37768,P002,null,FALSE,null,null
23,1,2021,1/23/2021,123561935,13846,P001,null,FALSE,null,63990289
23,1,2021,1/23/2021,123589521,61534,P001,48,TRUE,null,48823848
23,1,2021,1/23/2021,123491795,17693,P001,null,FALSE,invalid_security_code,63971019
23,1,2021,1/23/2021,123542746,61534,P001,211,TRUE,null,54294513
23,1,2021,1/23/2021,123581698,17419,P001,null,FALSE,null,59137888
23,1,2021,1/23/2021,123541491,71207,P001,11,TRUE,null,61094340
23,1,2021,1/23/2021,123574221,84125,P001,null,FALSE,invalid_security_code,63993842
23,1,2021,1/23/2021,123509644,61534,P001,97,TRUE,null,50818145
23,1,2021,1/23/2021,123545701,17693,P001,null,FALSE,null,63985487
23,1,2021,1/23/2021,123546089,37768,P001,null,FALSE,null,43472772
23,1,2021,1/23/2021,123580662,13846,P001,518.26,TRUE,null,54935840
23,1,2021,1/23/2021,123603848,65025,P002,59,TRUE,null,null
23,1,2021,1/23/2021,123544516,84614,P002,218.54,TRUE,null,null
23,1,2021,1/23/2021,123526037,37768,P002,373.96,TRUE,null,null
23,1,2021,1/23/2021,123516964,16129,P004,null,FALSE,timeout,null
23,1,2021,1/23/2021,123571120,37768,P002,854.93,TRUE,null,null
23,1,2021,1/23/2021,123557901,37768,P002,280.34,TRUE,null,null
23,1,2021,1/23/2021,123508948,65025,P002,59,TRUE,null,null
23,1,2021,1/23/2021,123535810,37769,P002,null,FALSE,insufficient_fund,null
23,1,2021,1/23/2021,123525921,43651,P006,null,FALSE,timeout,null
23,1,2021,1/23/2021,123510083,16129,P004,null,FALSE,timeout,null
24,1,2021,1/24/2021,123654807,17693,P001,null,FALSE,null,64015970
24,1,2021,1/24/2021,123632816,25272,P001,null,FALSE,stolen_or_lost_card,57226444
24,1,2021,1/24/2021,123708636,61534,P001,84,TRUE,null,53794935
24,1,2021,1/24/2021,123698722,71208,P001,60,TRUE,null,60588362
24,1,2021,1/24/2021,123706620,11382,P001,318,TRUE,null,64030516
24,1,2021,1/24/2021,123725188,11382,P001,449,TRUE,null,62744736
24,1,2021,1/24/2021,123672516,71206,P001,180,TRUE,null,33189849
24,1,2021,1/24/2021,123639568,43651,P001,null,FALSE,invalid_security_code,64011725
24,1,2021,1/24/2021,123671762,61534,P001,30,TRUE,null,47138323
24,1,2021,1/24/2021,123660726,13846,P001,447.26,TRUE,null,25395562
24,1,2021,1/24/2021,123700565,11382,P001,1243,TRUE,null,61952022
